"","Area_code","Region","sub_region","Year","Decade","Emploi_nb_FAO","Emploi_share_FAO","Emploi_nb_ILO","Emploi_nb_WB","Emploi_share_WB","GDP_cons_USD_WB","Land_FAO","Pop_Rurals_FAO","Pop_Urbans_FAO","VAW_FAO","VAW_WDI","LogGDP","Cereals_Area_FAO","Cereals_Prod_FAO","Cereals_Yield_FAO"
"183","AFG","Asia","Southern Asia",2031,203,NA,NA,NA,NA,NA,NA,NA,28988,15290.394,NA,NA,NA,NA,NA,NA
"184","AFG","Asia","Southern Asia",2032,203,NA,NA,NA,NA,NA,NA,NA,29250,15801.008,NA,NA,NA,NA,NA,NA
"185","AFG","Asia","Southern Asia",2033,203,NA,NA,NA,NA,NA,NA,NA,29498,16319.215,NA,NA,NA,NA,NA,NA
"186","AFG","Asia","Southern Asia",2034,203,NA,NA,NA,NA,NA,NA,NA,29730,16844.102,NA,NA,NA,NA,NA,NA
"187","AFG","Asia","Southern Asia",2035,203,NA,NA,NA,NA,NA,NA,NA,29944,17374.813,NA,NA,NA,NA,NA,NA
"188","AFG","Asia","Southern Asia",2036,203,NA,NA,NA,NA,NA,NA,NA,30141,17910.773,NA,NA,NA,NA,NA,NA
"189","AFG","Asia","Southern Asia",2037,203,NA,NA,NA,NA,NA,NA,NA,30319,18451.454,NA,NA,NA,NA,NA,NA
"190","AFG","Asia","Southern Asia",2038,203,NA,NA,NA,NA,NA,NA,NA,30479,18996.074,NA,NA,NA,NA,NA,NA
"191","AFG","Asia","Southern Asia",2039,203,NA,NA,NA,NA,NA,NA,NA,30619,19543.799,NA,NA,NA,NA,NA,NA
"192","AFG","Asia","Southern Asia",2040,204,NA,NA,NA,NA,NA,NA,NA,30740,20093.889,NA,NA,NA,NA,NA,NA
"193","AFG","Asia","Southern Asia",2041,204,NA,NA,NA,NA,NA,NA,NA,30840,20645.689,NA,NA,NA,NA,NA,NA
"194","AFG","Asia","Southern Asia",2042,204,NA,NA,NA,NA,NA,NA,NA,30920,21198.75,NA,NA,NA,NA,NA,NA
"195","AFG","Asia","Southern Asia",2043,204,NA,NA,NA,NA,NA,NA,NA,30981,21752.811,NA,NA,NA,NA,NA,NA
"196","AFG","Asia","Southern Asia",2044,204,NA,NA,NA,NA,NA,NA,NA,31023,22307.768,NA,NA,NA,NA,NA,NA
"197","AFG","Asia","Southern Asia",2045,204,NA,NA,NA,NA,NA,NA,NA,31047,22863.478,NA,NA,NA,NA,NA,NA
"198","AFG","Asia","Southern Asia",2046,204,NA,NA,NA,NA,NA,NA,NA,31053,23419.536,NA,NA,NA,NA,NA,NA
"199","AFG","Asia","Southern Asia",2047,204,NA,NA,NA,NA,NA,NA,NA,31042,23975.532,NA,NA,NA,NA,NA,NA
"200","AFG","Asia","Southern Asia",2048,204,NA,NA,NA,NA,NA,NA,NA,31014,24531.346,NA,NA,NA,NA,NA,NA
"201","AFG","Asia","Southern Asia",2049,204,NA,NA,NA,NA,NA,NA,NA,30969,25086.951,NA,NA,NA,NA,NA,NA
"202","AFG","Asia","Southern Asia",2050,205,NA,NA,NA,NA,NA,NA,NA,30909,25642.244,NA,NA,NA,NA,NA,NA
"203","AGO","Africa","Sub-Saharan Africa",1950,195,NA,NA,NA,NA,NA,NA,NA,3833,314.201,NA,NA,NA,NA,NA,NA
"204","AGO","Africa","Sub-Saharan Africa",1951,195,NA,NA,NA,NA,NA,NA,NA,3889,330.208,NA,NA,NA,NA,NA,NA
"205","AGO","Africa","Sub-Saharan Africa",1952,195,NA,NA,NA,NA,NA,NA,NA,3950,347.35,NA,NA,NA,NA,NA,NA
"206","AGO","Africa","Sub-Saharan Africa",1953,195,NA,NA,NA,NA,NA,NA,NA,4012,365.465,NA,NA,NA,NA,NA,NA
"207","AGO","Africa","Sub-Saharan Africa",1954,195,NA,NA,NA,NA,NA,NA,NA,4076,384.514,NA,NA,NA,NA,NA,NA
"208","AGO","Africa","Sub-Saharan Africa",1955,195,NA,NA,NA,NA,NA,NA,NA,4139,404.427,NA,NA,NA,NA,NA,NA
"209","AGO","Africa","Sub-Saharan Africa",1956,195,NA,NA,NA,NA,NA,NA,NA,4201,425.211,NA,NA,NA,NA,NA,NA
"210","AGO","Africa","Sub-Saharan Africa",1957,195,NA,NA,NA,NA,NA,NA,NA,4262,446.846,NA,NA,NA,NA,NA,NA
"211","AGO","Africa","Sub-Saharan Africa",1958,195,NA,NA,NA,NA,NA,NA,NA,4323,469.471,NA,NA,NA,NA,NA,NA
"212","AGO","Africa","Sub-Saharan Africa",1959,195,NA,NA,NA,NA,NA,NA,NA,4385,493.195,NA,NA,NA,NA,NA,NA
"213","AGO","Africa","Sub-Saharan Africa",1960,196,NA,NA,NA,NA,NA,NA,NA,4448,518.18,NA,NA,NA,NA,NA,NA
"214","AGO","Africa","Sub-Saharan Africa",1961,196,NA,NA,NA,NA,NA,NA,1622.5,4511,546.008,NA,NA,NA,657000,544000,8280
"215","AGO","Africa","Sub-Saharan Africa",1962,196,NA,NA,NA,NA,NA,NA,1637.5,4573,577.02,NA,NA,NA,654000,543000,8303
"216","AGO","Africa","Sub-Saharan Africa",1963,196,NA,NA,NA,NA,NA,NA,1647.5,4635,609.668,NA,NA,NA,645000,515000,7984
"217","AGO","Africa","Sub-Saharan Africa",1964,196,NA,NA,NA,NA,NA,NA,1662.5,4696,643.863,NA,NA,NA,644000,564000,8758
"218","AGO","Africa","Sub-Saharan Africa",1965,196,NA,NA,NA,NA,NA,NA,1672.5,4754,679.453,NA,NA,NA,603000,562000,9320
"219","AGO","Africa","Sub-Saharan Africa",1966,196,NA,NA,NA,NA,NA,NA,1687.5,4810,716.55,NA,NA,NA,609000,502000,8243
"220","AGO","Africa","Sub-Saharan Africa",1967,196,NA,NA,NA,NA,NA,NA,1702.5,4864,755.335,NA,NA,NA,632200,515000,8146
"221","AGO","Africa","Sub-Saharan Africa",1968,196,NA,NA,NA,NA,NA,NA,1717.5,4919,796.264,NA,NA,NA,653000,526148,8057
"222","AGO","Africa","Sub-Saharan Africa",1969,196,NA,NA,NA,NA,NA,NA,1737.5,4977,839.811,NA,NA,NA,721000,648090,8989
"223","AGO","Africa","Sub-Saharan Africa",1970,197,NA,NA,NA,NA,NA,NA,1737.5,5041,886.653,NA,NA,NA,632000,575915,9113
"224","AGO","Africa","Sub-Saharan Africa",1971,197,NA,NA,NA,NA,NA,NA,1737.5,5116,933.663,NA,NA,NA,649000,522928,8057
"225","AGO","Africa","Sub-Saharan Africa",1972,197,NA,NA,NA,NA,NA,NA,1737.5,5200,981.212,NA,NA,NA,658000,513417,7803
"226","AGO","Africa","Sub-Saharan Africa",1973,197,NA,NA,NA,NA,NA,NA,1737.5,5291,1032.204,NA,NA,NA,718000,548578,7640
"227","AGO","Africa","Sub-Saharan Africa",1974,197,NA,NA,NA,NA,NA,NA,1737.5,5388,1086.866,NA,NA,NA,721000,513764,7126
"228","AGO","Africa","Sub-Saharan Africa",1975,197,NA,NA,NA,NA,NA,NA,1740,5492,1145.341,NA,NA,NA,721000,558000,7739
"229","AGO","Africa","Sub-Saharan Africa",1976,197,NA,NA,NA,NA,NA,NA,1740,5601,1207.658,NA,NA,NA,726000,563000,7755
"230","AGO","Africa","Sub-Saharan Africa",1977,197,NA,NA,NA,NA,NA,NA,1740,5716,1274.029,NA,NA,NA,713000,430000,6031
"231","AGO","Africa","Sub-Saharan Africa",1978,197,NA,NA,NA,NA,NA,NA,1740,5839,1345.613,NA,NA,NA,712000,475000,6671
"232","AGO","Africa","Sub-Saharan Africa",1979,197,NA,NA,NA,NA,NA,NA,1740,5975,1423.757,NA,NA,NA,709000,361000,5092
"233","AGO","Africa","Sub-Saharan Africa",1980,198,NA,NA,NA,2534000,NA,2969.96037634911,1740,6128,1509.546,NA,NA,7.99630389041115,704000,435000,6179
"234","AGO","Africa","Sub-Saharan Africa",1981,198,NA,NA,NA,2613000,NA,2742.65626908153,1740,6298,1603.99,NA,NA,7.91668217104804,700500,316000,4511
"235","AGO","Africa","Sub-Saharan Africa",1982,198,NA,NA,NA,2701000,NA,2646.01255480688,1740,6483,1707.084,NA,NA,7.88080908948862,699000,315000,4506
"236","AGO","Africa","Sub-Saharan Africa",1983,198,NA,23.7,84.137,2791000,NA,2660.14496546948,1740,6673,1816.693,NA,NA,7.88613589858756,695400,337000,4846
"237","AGO","Africa","Sub-Saharan Africa",1984,198,NA,23,84.052,2879000,NA,2724.88899632259,1740,6855,1929.565,NA,NA,7.91018297097318,688800,321000,4660
"238","AGO","Africa","Sub-Saharan Africa",1985,198,NA,23,86.716,2961000,NA,2732.0768758651,1740,7021,2042.999,NA,NA,7.91281735933765,685800,308000,4491
"239","AGO","Africa","Sub-Saharan Africa",1986,198,NA,20.5,75.455,3034000,NA,2730.99300549566,1740,7165,2155.656,NA,NA,7.91242056031907,899000,341400,3798
"240","AGO","Africa","Sub-Saharan Africa",1987,198,NA,NA,NA,3103000,NA,2767.17998670446,1740,7293,2268.388,NA,NA,7.92558402526971,956000,364400,3812
"241","AGO","Africa","Sub-Saharan Africa",1988,198,NA,NA,NA,3173000,NA,2861.3555400182,1740,7414,2384.305,NA,NA,7.95905075656928,1006000,334400,3324
"242","AGO","Africa","Sub-Saharan Africa",1989,198,NA,NA,NA,3243000,NA,2786.7259738233,1740,7543,2507.996,NA,NA,7.93262269965664,982000,272400,2774
"243","AGO","Africa","Sub-Saharan Africa",1990,199,NA,NA,NA,3323000,NA,2614.49250390456,1740,7690,2643.556,NA,NA,7.86882528650017,774281,248500,3209
"244","AGO","Africa","Sub-Saharan Africa",1991,199,NA,NA,NA,3410000,38.265998840332,2560.06303053766,1765,7859,2793.253,NA,NA,7.84778715847428,891200,372060,4175
"245","AGO","Africa","Sub-Saharan Africa",1992,199,25.1,NA,NA,3513000,37.193000793457,2333.47654950556,1790,8046,2956.618,NA,NA,7.75511451584529,1011893,401800,3971
"246","AGO","Africa","Sub-Saharan Africa",1993,199,NA,NA,NA,3604000,42.4609985351563,1716.2104308705,1790,8241,3130.811,NA,NA,7.44787390124203,1201380,322000,2680
"247","AGO","Africa","Sub-Saharan Africa",1994,199,NA,NA,NA,3720000,41.867000579834,1684.21525457825,1790,8432,3311.675,NA,NA,7.42905501001732,955000,285000,2984
"248","AGO","Africa","Sub-Saharan Africa",1995,199,NA,NA,NA,3806000,41.9690017700195,1878.79326578951,1790,8609,3495.882,NA,NA,7.5383849698317,737218,296000,4015
"249","AGO","Africa","Sub-Saharan Africa",1996,199,NA,NA,NA,3906000,40.4609985351563,2073.21495929023,1790,8770,3682.027,NA,NA,7.63685580184529,794825,518728,6526
"250","AGO","Africa","Sub-Saharan Africa",1997,199,NA,NA,NA,4003000,39.6679992675781,2164.08163813131,1790,8920,3871.641,NA,NA,7.67975136482378,790727,448151,5668
"251","AGO","Africa","Sub-Saharan Africa",1998,199,NA,NA,NA,4108000,37.1940002441406,2204.90986284958,1790,9068,4069.409,NA,NA,7.69844190851913,868838,609612,7016
"252","AGO","Africa","Sub-Saharan Africa",1999,199,NA,NA,NA,4220000,38.8059997558594,2190.08727432847,1740,9229,4281.827,NA,NA,7.69169667330804,872348,541183,6204
"253","AGO","Africa","Sub-Saharan Africa",2000,200,NA,NA,NA,4337000,37.4780006408691,2189.56075278223,1690,9411,4514.325,NA,NA,7.69145623318796,920727,519635,5644
"254","AGO","Africa","Sub-Saharan Africa",2001,200,NA,NA,NA,4469000,36.2779998779297,2208.79153600302,1691.5,9616,4769.046,NA,NA,7.70020082866502,1026812,601120,5854
"255","AGO","Africa","Sub-Saharan Africa",2002,200,NA,NA,NA,4617000,37.9309997558594,2426.43178348175,1736.5,9841,5045.773,NA,NA,7.79417705531667,1170014,733819,6272
"256","AGO","Africa","Sub-Saharan Africa",2003,200,NA,NA,NA,4766000,37.2700004577637,2412.39252143346,1837.5,10078,5342.683,NA,NA,7.78837428151957,1140002,736538,6461
"257","AGO","Africa","Sub-Saharan Africa",2004,200,NA,NA,57.8493,4922000,36.1660003662109,2582.64647618106,1837.5,10320,5656.5,NA,NA,7.8565699181389,1509873,742343,4917
"258","AGO","Africa","Sub-Saharan Africa",2005,200,NA,NA,NA,5078000,37.4980010986328,2866.43469368999,1837.75,10560,5983.982,NA,NA,7.96082426949341,1568204,914886,5834
"259","AGO","Africa","Sub-Saharan Africa",2006,200,NA,NA,NA,5232000,38.4809989929199,3085.42483250404,1838,10797,6325.368,NA,NA,8.03444463593595,1622092,723305,4459
"260","AGO","Africa","Sub-Saharan Africa",2007,200,NA,NA,NA,5400000,38.6279983520508,3394.51233451448,1888,11031,6681.554,NA,NA,8.12991538741148,1682171,780963,4643
"261","AGO","Africa","Sub-Saharan Africa",2008,200,NA,NA,NA,5559000,39.9949989318848,3641.44750233665,1888,11262,7052.63,NA,NA,8.20013654705993,1156211,754711,6527
"262","AGO","Africa","Sub-Saharan Africa",2009,200,NA,NA,NA,5718000,42.4710006713867,3544.02655167285,2188,11489,7438.07,NA,NA,8.17301880370392,1849528,1056844,5714
"263","AGO","Africa","Sub-Saharan Africa",2010,201,NA,NA,NA,5878000,47.234001159668,3585.90555256868,2238,11710,7838.629,NA,NA,8.18476631599578,1878155,1181944,6293
"264","AGO","Africa","Sub-Saharan Africa",2011,201,NA,NA,39.4086,6036000,51.2179985046387,3580.26990983252,2538,11927,8253.82,NA,NA,8.18319347036074,2132989,1412826,6624
"265","AGO","Africa","Sub-Saharan Africa",2012,201,NA,NA,NA,6193000,50.75,3750.20909664115,2538,12139,8681.85,NA,NA,8.22956687651428,923085,509533,5520
"266","AGO","Africa","Sub-Saharan Africa",2013,201,NA,NA,NA,NA,49.2840003967285,3799.42961666813,2638,12348,9123.22,NA,NA,8.24260623357141,2056204,1674469,8143
"267","AGO","Africa","Sub-Saharan Africa",2014,201,NA,NA,NA,NA,48.8819999694824,3846.24091075103,2638,12558,9579.65,NA,NA,8.25485156348781,2053206,1823795,8883
"268","AGO","Africa","Sub-Saharan Africa",2015,201,NA,NA,NA,NA,48.8959999084473,3751.69446496907,2638,12768,10052.272,NA,NA,8.22996287423276,2057963,2020603,9818
"269","AGO","Africa","Sub-Saharan Africa",2016,201,NA,NA,NA,NA,49.1590003967285,3533.86516015036,2638,12979,10541.577,NA,NA,8.17014749712919,1751410,1636995,9347
"270","AGO","Africa","Sub-Saharan Africa",2017,201,NA,NA,NA,NA,50.6040000915527,3413.65643792257,NA,13191,11047.226,NA,NA,8.13553926499308,NA,NA,NA
"271","AGO","Africa","Sub-Saharan Africa",2018,201,NA,NA,NA,NA,50.4029998779297,NA,NA,13403,11568.534,NA,NA,NA,NA,NA,NA
"272","AGO","Africa","Sub-Saharan Africa",2019,201,NA,NA,NA,NA,NA,NA,NA,13613,12104.361,NA,NA,NA,NA,NA,NA
"273","AGO","Africa","Sub-Saharan Africa",2020,202,NA,NA,NA,NA,NA,NA,NA,13821,12653.815,NA,NA,NA,NA,NA,NA
"274","AGO","Africa","Sub-Saharan Africa",2021,202,NA,NA,NA,NA,NA,NA,NA,14027,13216.426,NA,NA,NA,NA,NA,NA
"275","AGO","Africa","Sub-Saharan Africa",2022,202,NA,NA,NA,NA,NA,NA,NA,14231,13792.346,NA,NA,NA,NA,NA,NA
"276","AGO","Africa","Sub-Saharan Africa",2023,202,NA,NA,NA,NA,NA,NA,NA,14434,14382.005,NA,NA,NA,NA,NA,NA
"277","AGO","Africa","Sub-Saharan Africa",2024,202,NA,NA,NA,NA,NA,NA,NA,14637,14986.15,NA,NA,NA,NA,NA,NA
"278","AGO","Africa","Sub-Saharan Africa",2025,202,NA,NA,NA,NA,NA,NA,NA,14841,15605.241,NA,NA,NA,NA,NA,NA
"279","AGO","Africa","Sub-Saharan Africa",2026,202,NA,NA,NA,NA,NA,NA,NA,15046,16239.195,NA,NA,NA,NA,NA,NA
"280","AGO","Africa","Sub-Saharan Africa",2027,202,NA,NA,NA,NA,NA,NA,NA,15252,16887.396,NA,NA,NA,NA,NA,NA
"281","AGO","Africa","Sub-Saharan Africa",2028,202,NA,NA,NA,NA,NA,NA,NA,15459,17549.1,NA,NA,NA,NA,NA,NA
"282","AGO","Africa","Sub-Saharan Africa",2029,202,NA,NA,NA,NA,NA,NA,NA,15667,18223.288,NA,NA,NA,NA,NA,NA
"283","AGO","Africa","Sub-Saharan Africa",2030,203,NA,NA,NA,NA,NA,NA,NA,15874,18908.99,NA,NA,NA,NA,NA,NA
"284","AGO","Africa","Sub-Saharan Africa",2031,203,NA,NA,NA,NA,NA,NA,NA,16082,19605.529,NA,NA,NA,NA,NA,NA
"285","AGO","Africa","Sub-Saharan Africa",2032,203,NA,NA,NA,NA,NA,NA,NA,16291,20312.299,NA,NA,NA,NA,NA,NA
"286","AGO","Africa","Sub-Saharan Africa",2033,203,NA,NA,NA,NA,NA,NA,NA,16501,21028.406,NA,NA,NA,NA,NA,NA
"287","AGO","Africa","Sub-Saharan Africa",2034,203,NA,NA,NA,NA,NA,NA,NA,16712,21752.857,NA,NA,NA,NA,NA,NA
"288","AGO","Africa","Sub-Saharan Africa",2035,203,NA,NA,NA,NA,NA,NA,NA,16925,22484.567,NA,NA,NA,NA,NA,NA
"289","AGO","Africa","Sub-Saharan Africa",2036,203,NA,NA,NA,NA,NA,NA,NA,17140,23222.338,NA,NA,NA,NA,NA,NA
"290","AGO","Africa","Sub-Saharan Africa",2037,203,NA,NA,NA,NA,NA,NA,NA,17358,23964.492,NA,NA,NA,NA,NA,NA
"291","AGO","Africa","Sub-Saharan Africa",2038,203,NA,NA,NA,NA,NA,NA,NA,17570,24720.088,NA,NA,NA,NA,NA,NA
"292","AGO","Africa","Sub-Saharan Africa",2039,203,NA,NA,NA,NA,NA,NA,NA,17777,25487.851,NA,NA,NA,NA,NA,NA
"293","AGO","Africa","Sub-Saharan Africa",2040,204,NA,NA,NA,NA,NA,NA,NA,17978,26267.473,NA,NA,NA,NA,NA,NA
"294","AGO","Africa","Sub-Saharan Africa",2041,204,NA,NA,NA,NA,NA,NA,NA,18173,27058.66,NA,NA,NA,NA,NA,NA
"295","AGO","Africa","Sub-Saharan Africa",2042,204,NA,NA,NA,NA,NA,NA,NA,18362,27861.209,NA,NA,NA,NA,NA,NA
"296","AGO","Africa","Sub-Saharan Africa",2043,204,NA,NA,NA,NA,NA,NA,NA,18545,28675.012,NA,NA,NA,NA,NA,NA
"297","AGO","Africa","Sub-Saharan Africa",2044,204,NA,NA,NA,NA,NA,NA,NA,18721,29500.026,NA,NA,NA,NA,NA,NA
"298","AGO","Africa","Sub-Saharan Africa",2045,204,NA,NA,NA,NA,NA,NA,NA,18892,30336.163,NA,NA,NA,NA,NA,NA
"299","AGO","Africa","Sub-Saharan Africa",2046,204,NA,NA,NA,NA,NA,NA,NA,19056,31183.134,NA,NA,NA,NA,NA,NA
"300","AGO","Africa","Sub-Saharan Africa",2047,204,NA,NA,NA,NA,NA,NA,NA,19213,32040.657,NA,NA,NA,NA,NA,NA
"301","AGO","Africa","Sub-Saharan Africa",2048,204,NA,NA,NA,NA,NA,NA,NA,19365,32908.655,NA,NA,NA,NA,NA,NA
"302","AGO","Africa","Sub-Saharan Africa",2049,204,NA,NA,NA,NA,NA,NA,NA,19510,33787.099,NA,NA,NA,NA,NA,NA
"303","AGO","Africa","Sub-Saharan Africa",2050,205,NA,NA,NA,NA,NA,NA,NA,19648,34675.848,NA,NA,NA,NA,NA,NA
"304","AIA","Americas","Latin America and the Caribbean",1950,195,NA,NA,NA,NA,NA,NA,NA,0,5.121,NA,NA,NA,NA,NA,NA
"305","AIA","Americas","Latin America and the Caribbean",1951,195,NA,NA,NA,NA,NA,NA,NA,0,5.297,NA,NA,NA,NA,NA,NA
"306","AIA","Americas","Latin America and the Caribbean",1952,195,NA,NA,NA,NA,NA,NA,NA,0,5.438,NA,NA,NA,NA,NA,NA
"307","AIA","Americas","Latin America and the Caribbean",1953,195,NA,NA,NA,NA,NA,NA,NA,0,5.549,NA,NA,NA,NA,NA,NA
"308","AIA","Americas","Latin America and the Caribbean",1954,195,NA,NA,NA,NA,NA,NA,NA,0,5.635,NA,NA,NA,NA,NA,NA
"309","AIA","Americas","Latin America and the Caribbean",1955,195,NA,NA,NA,NA,NA,NA,NA,0,5.697,NA,NA,NA,NA,NA,NA
"310","AIA","Americas","Latin America and the Caribbean",1956,195,NA,NA,NA,NA,NA,NA,NA,0,5.743,NA,NA,NA,NA,NA,NA
"311","AIA","Americas","Latin America and the Caribbean",1957,195,NA,NA,NA,NA,NA,NA,NA,0,5.777,NA,NA,NA,NA,NA,NA
"312","AIA","Americas","Latin America and the Caribbean",1958,195,NA,NA,NA,NA,NA,NA,NA,0,5.805,NA,NA,NA,NA,NA,NA
"313","AIA","Americas","Latin America and the Caribbean",1959,195,NA,NA,NA,NA,NA,NA,NA,0,5.831,NA,NA,NA,NA,NA,NA
"314","AIA","Americas","Latin America and the Caribbean",1960,196,NA,NA,NA,NA,NA,NA,NA,0,5.863,NA,NA,NA,NA,NA,NA
"315","AIA","Americas","Latin America and the Caribbean",1961,196,NA,NA,NA,NA,NA,NA,NA,0,5.901,NA,NA,NA,NA,NA,NA
"316","AIA","Americas","Latin America and the Caribbean",1962,196,NA,NA,NA,NA,NA,NA,NA,0,5.948,NA,NA,NA,NA,NA,NA
"317","AIA","Americas","Latin America and the Caribbean",1963,196,NA,NA,NA,NA,NA,NA,NA,0,6.001,NA,NA,NA,NA,NA,NA
"318","AIA","Americas","Latin America and the Caribbean",1964,196,NA,NA,NA,NA,NA,NA,NA,0,6.057,NA,NA,NA,NA,NA,NA
"319","AIA","Americas","Latin America and the Caribbean",1965,196,NA,NA,NA,NA,NA,NA,NA,0,6.114,NA,NA,NA,NA,NA,NA
"320","AIA","Americas","Latin America and the Caribbean",1966,196,NA,NA,NA,NA,NA,NA,NA,0,6.171,NA,NA,NA,NA,NA,NA
"321","AIA","Americas","Latin America and the Caribbean",1967,196,NA,NA,NA,NA,NA,NA,NA,0,6.228,NA,NA,NA,NA,NA,NA
"322","AIA","Americas","Latin America and the Caribbean",1968,196,NA,NA,NA,NA,NA,NA,NA,0,6.287,NA,NA,NA,NA,NA,NA
"323","AIA","Americas","Latin America and the Caribbean",1969,196,NA,NA,NA,NA,NA,NA,NA,0,6.344,NA,NA,NA,NA,NA,NA
"324","AIA","Americas","Latin America and the Caribbean",1970,197,NA,NA,NA,NA,NA,NA,NA,0,6.4,NA,NA,NA,NA,NA,NA
"325","AIA","Americas","Latin America and the Caribbean",1971,197,NA,NA,NA,NA,NA,NA,NA,0,6.454,NA,NA,NA,NA,NA,NA
"326","AIA","Americas","Latin America and the Caribbean",1972,197,NA,NA,NA,NA,NA,NA,NA,0,6.506,NA,NA,NA,NA,NA,NA
"327","AIA","Americas","Latin America and the Caribbean",1973,197,NA,NA,NA,NA,NA,NA,NA,0,6.554,NA,NA,NA,NA,NA,NA
"328","AIA","Americas","Latin America and the Caribbean",1974,197,NA,NA,NA,NA,NA,NA,NA,0,6.596,NA,NA,NA,NA,NA,NA
"329","AIA","Americas","Latin America and the Caribbean",1975,197,NA,NA,NA,NA,NA,NA,NA,0,6.63,NA,NA,NA,NA,NA,NA
"330","AIA","Americas","Latin America and the Caribbean",1976,197,NA,NA,NA,NA,NA,NA,NA,0,6.661,NA,NA,NA,NA,NA,NA
"331","AIA","Americas","Latin America and the Caribbean",1977,197,NA,NA,NA,NA,NA,NA,NA,0,6.691,NA,NA,NA,NA,NA,NA
"332","AIA","Americas","Latin America and the Caribbean",1978,197,NA,NA,NA,NA,NA,NA,NA,0,6.712,NA,NA,NA,NA,NA,NA
"333","AIA","Americas","Latin America and the Caribbean",1979,197,NA,NA,NA,NA,NA,NA,NA,0,6.715,NA,NA,NA,NA,NA,NA
"334","AIA","Americas","Latin America and the Caribbean",1980,198,NA,NA,NA,NA,NA,NA,NA,0,6.698,NA,NA,NA,NA,NA,NA
"335","AIA","Americas","Latin America and the Caribbean",1981,198,NA,NA,NA,NA,NA,NA,NA,0,6.652,NA,NA,NA,NA,NA,NA
"336","AIA","Americas","Latin America and the Caribbean",1982,198,NA,NA,NA,NA,NA,NA,NA,0,6.587,NA,NA,NA,NA,NA,NA
"337","AIA","Americas","Latin America and the Caribbean",1983,198,NA,NA,NA,NA,NA,NA,NA,0,6.537,NA,NA,NA,NA,NA,NA
"338","AIA","Americas","Latin America and the Caribbean",1984,198,NA,NA,NA,NA,NA,NA,NA,0,6.551,NA,NA,NA,NA,NA,NA
"339","AIA","Americas","Latin America and the Caribbean",1985,198,NA,NA,NA,NA,NA,NA,NA,0,6.662,NA,NA,NA,NA,NA,NA
"340","AIA","Americas","Latin America and the Caribbean",1986,198,NA,NA,NA,NA,NA,NA,NA,0,6.883,NA,NA,NA,NA,NA,NA
"341","AIA","Americas","Latin America and the Caribbean",1987,198,NA,NA,NA,NA,NA,NA,NA,0,7.198,NA,NA,NA,NA,NA,NA
"342","AIA","Americas","Latin America and the Caribbean",1988,198,NA,NA,NA,NA,NA,NA,NA,0,7.576,NA,NA,NA,NA,NA,NA
"343","AIA","Americas","Latin America and the Caribbean",1989,198,NA,NA,NA,NA,NA,NA,NA,0,7.966,NA,NA,NA,NA,NA,NA
"344","AIA","Americas","Latin America and the Caribbean",1990,199,NA,NA,NA,NA,NA,NA,NA,0,8.334,NA,NA,NA,NA,NA,NA
"345","AIA","Americas","Latin America and the Caribbean",1991,199,NA,NA,NA,NA,NA,NA,NA,0,8.668,NA,NA,NA,NA,NA,NA
"346","AIA","Americas","Latin America and the Caribbean",1992,199,NA,NA,NA,NA,NA,NA,NA,0,8.979,NA,NA,NA,NA,NA,NA
"347","AIA","Americas","Latin America and the Caribbean",1993,199,NA,NA,NA,NA,NA,NA,NA,0,9.266,NA,NA,NA,NA,NA,NA
"348","AIA","Americas","Latin America and the Caribbean",1994,199,NA,NA,NA,NA,NA,NA,NA,0,9.54,NA,NA,NA,NA,NA,NA
"349","AIA","Americas","Latin America and the Caribbean",1995,199,NA,NA,NA,NA,NA,NA,NA,0,9.807,NA,NA,NA,NA,NA,NA
"350","AIA","Americas","Latin America and the Caribbean",1996,199,NA,NA,NA,NA,NA,NA,NA,0,10.063,NA,NA,NA,NA,NA,NA
"351","AIA","Americas","Latin America and the Caribbean",1997,199,NA,NA,NA,NA,NA,NA,NA,0,10.305,NA,NA,NA,NA,NA,NA
"352","AIA","Americas","Latin America and the Caribbean",1998,199,NA,NA,NA,NA,NA,NA,NA,0,10.545,NA,NA,NA,NA,NA,NA
"353","AIA","Americas","Latin America and the Caribbean",1999,199,0.1,NA,NA,NA,NA,NA,NA,0,10.797,NA,NA,NA,NA,NA,NA
"354","AIA","Americas","Latin America and the Caribbean",2000,200,NA,NA,NA,NA,NA,NA,NA,0,11.071,NA,NA,NA,NA,NA,NA
"355","AIA","Americas","Latin America and the Caribbean",2001,200,0.2,NA,NA,NA,NA,NA,NA,0,11.371,NA,NA,NA,NA,NA,NA
"356","AIA","Americas","Latin America and the Caribbean",2002,200,NA,NA,NA,NA,NA,NA,NA,0,11.693,NA,NA,NA,NA,NA,NA
"357","AIA","Americas","Latin America and the Caribbean",2003,200,NA,NA,NA,NA,NA,NA,NA,0,12.023,NA,NA,NA,NA,NA,NA
"358","AIA","Americas","Latin America and the Caribbean",2004,200,NA,NA,NA,NA,NA,NA,NA,0,12.342,NA,NA,NA,NA,NA,NA
"359","AIA","Americas","Latin America and the Caribbean",2005,200,NA,NA,NA,NA,NA,NA,NA,0,12.637,NA,NA,NA,NA,NA,NA
"360","AIA","Americas","Latin America and the Caribbean",2006,200,NA,NA,NA,NA,NA,NA,NA,0,12.903,NA,NA,NA,NA,NA,NA
"361","AIA","Americas","Latin America and the Caribbean",2007,200,NA,NA,NA,NA,NA,NA,NA,0,13.145,NA,NA,NA,NA,NA,NA
